<BEGIN>;;;;;;
<Buses>;;;;;;
ID;Name;Reference bus;Base voltage (kV);Area;Subsystem market - Name;Subsystem market - ID
7098;CHAPAD-GO069;;69;12;SUDESTE/CENTRO-OESTE;1
7099;PONTAL-GO069;;69;73;SUDESTE/CENTRO-OESTE;1
7100;GURUPI-TO500;;500;63;SUDESTE/CENTRO-OESTE;1
7101;GR-SM1CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7102;GR-MI1CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7103;GR-SM2CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7104;GR-MI2CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7105;GR-MI3CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7110;PEIXEAUHE001;;1.3;99;SUDESTE/CENTRO-OESTE;1
7111;PEIXEA-TO138;;138;16;SUDESTE/CENTRO-OESTE;1
7112;PEIXEA-TO500;;500;63;SUDESTE/CENTRO-OESTE;1
7113;PEIXE2-TO500;;500;63;SUDESTE/CENTRO-OESTE;1
7120;PONTALPCH013;;6.9;73;SUDESTE/CENTRO-OESTE;1
7121;RVERDE-GO069;;69;12;SUDESTE/CENTRO-OESTE;1
7150;INOA---RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7151;FSOLARUFV000;;1.3;51;NORDESTE;3
7152;BPRETB-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7153;CVERD2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7154;ITURA1BIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7155;ITUIU1-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7156;SVITOR-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7157;SAOSIM-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7158;VSSIMABIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7159;ITUIUTBIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7160;UTSVITBIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7161;GOBAIN-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7162;MANGBC-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7163;BARRE3-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7164;CICONT-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7165;MAGOTT-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7166;VALLOU-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7167;AIRLQD-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7168;PRATAP-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7169;SSPARA-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7170;CERRA-BIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7171;GEROUR-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7172;GLIGAS-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7173;AMBEV--MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7174;NEVES4-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7175;VOTCIM-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7176;VOTTMA-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7177;ADM-UB-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7178;PETUBL-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7179;SCRUUB-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7180;DVAPP-BIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7181;B.JESU-PI230;;230;57;NORDESTE;3
7183;B.JESU-PI069;;69;57;NORDESTE;3
7184;PITOMB-CE230;;230;56;NORDESTE;3
7185;PITOMB-CE034;;34.5;56;NORDESTE;3
7186;JSOLAR-BA230;;230;53;NORDESTE;3
7187;JSOLAR-BA034;;34.5;53;NORDESTE;3
7188;TFDT1--BA000;;1.1;54;NORDESTE;3
7189;TFDT1--BA013;;13.8;54;NORDESTE;3
7190;GILBU2-PI500;;500;57;NORDESTE;3
7191;GILBUE-PI230;;230;57;NORDESTE;3
7192;TFDT2--BA000;;1.1;54;NORDESTE;3
7193;GILBUE-PI069;;69;57;NORDESTE;3
7196;SJ-GB-CAP500;;500;57;NORDESTE;3
7198;TFDT2--BA013;;13.8;54;NORDESTE;3
7199;TRAIT2EOL024;;34.5;56;NORDESTE;3
7200;MIRACE-TO500;;500;63;NORTE;4
7201;MI-GR1CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7202;MIRACEPCH138;;138;63;NORTE;4
7203;MI-GR2CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7204;LAJEAD-TO500;;500;63;SUDESTE/CENTRO-OESTE;1
7205;MIRACE-TO013;;13.8;63;NORTE;4
7206;LAJEADUHE001;;1.3;63;SUDESTE/CENTRO-OESTE;1
7207;LAJEAD-TO230;;230;63;SUDESTE/CENTRO-OESTE;1
7208;MIRACE-TO000;;1.1;63;NORTE;4
7209;MR-GR3CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7210;MIRAC2-TO000;;1.1;63;NORTE;4
7211;MIRAC2-TO013;;13.8;63;NORTE;4
7212;GPEXPA-BA230;;230;53;NORDESTE;3
7213;GPEXPA-BA034;;34.5;53;NORDESTE;3
7214;GPEXPB-BA034;;34.5;53;NORDESTE;3
7216;LJD-T1-TO000;;1.1;63;SUDESTE/CENTRO-OESTE;1
7217;LJD-T1-TO013;;13.8;63;SUDESTE/CENTRO-OESTE;1
7218;LJD-T2-TO000;;1.1;63;SUDESTE/CENTRO-OESTE;1
7219;LJD-T2-TO013;;13.8;63;SUDESTE/CENTRO-OESTE;1
7221;PALMAS-TO230;;230;63;NORTE;4
7222;PALMAS-TO138;;138;63;NORTE;4
7223;PLMT1--TO000;;1.1;63;NORTE;4
7224;PLMT1--TO013;;13.8;63;NORTE;4
7225;PLMT2--TO000;;1.1;63;NORTE;4
7226;PLMT2--TO013;;13.8;63;NORTE;4
7235;GR-PX1CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7236;SM-GR1TCS500;;500;63;SUDESTE/CENTRO-OESTE;1
7237;SM-GR2CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7238;PX-SM2CAP500;;500;63;SUDESTE/CENTRO-OESTE;1
7239;TOCANT-TO138;;138;63;NORTE;4
7240;ARAGU1-TO138;;138;63;NORTE;4
7241;COLIN--TO138;;138;63;NORTE;4
7242;GUARA2-TO138;;138;63;NORTE;4
7243;PARAI2-TO138;;138;63;NORTE;4
7244;P.NACI-TO138;;138;63;NORTE;4
7245;TAQUAR-TO138;;138;63;NORTE;4
7246;PALMA2-TO138;;138;63;NORTE;4
7247;PALMA3-TO138;;138;63;NORTE;4
7248;PALMA4-TO138;;138;63;NORTE;4
7300;COLINA-TO500;;500;63;NORTE;4
7301;CO-MI1CAP500;;500;63;NORTE;4
7302;CO-IM1CAP500;;500;63;NORTE;4
7303;CO-MI2CAP500;;500;63;NORTE;4
7304;CO-IM2CAP500;;500;63;NORTE;4
7305;CO-MI3CAP500;;500;63;NORTE;4
7306;IT-CO1CAP500;;500;63;NORTE;4
7320;UTSJT-BIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7321;ARAXA2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7322;BUNGE--MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7323;FIATBT-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7324;COPBET-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7325;GALVRP-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7326;CARAN2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7327;BRUMAD-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7328;COPINH-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7329;WMARDV-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7330;WMARIG-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7331;ITAUN2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7332;ITAUN3-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7333;ITAUNE-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7334;ITATIA-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7335;USIMIN-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7336;INTERC-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7337;VALENL-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7338;VOTMAG-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7339;SJULIABIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7340;ITABI3-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7341;NLIMA5-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7342;SADIAC-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7343;UBER10-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7344;INPAUB-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7345;VOTVAZ-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7346;DEMETF-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7347;ARCEVP-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7348;ICALVS-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7349;LSANT1-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7350;STEPAM-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7351;SLAGO5-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7352;COPET5-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7353;JEQUIT-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7354;RIMABV-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7355;ICALPS-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7356;MAHLE--MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7357;BARRO4-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7358;MSIDE-UTE138;;138;3;SUDESTE/CENTRO-OESTE;1
7359;COPSAB-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7360;KRUPSL-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7361;DEMETC-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7362;ARCESB-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7363;INBAND-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7364;ESTAP--MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7365;ARCEJF-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7366;COPNLI-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7367;CSNCON-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7368;TEKFOR-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7369;ANGLO--MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7370;OPRET3-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7371;MANGOP-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7372;BEMBRA-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7373;SILVER-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7374;CPARA4-MG034;;34.5;72;SUDESTE/CENTRO-OESTE;1
7375;CPARA4-MG138;;138;72;SUDESTE/CENTRO-OESTE;1
7376;DELTA-BIO138;;138;3;SUDESTE/CENTRO-OESTE;1
7379;SSOEST-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7380;ARCEM2-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7381;VALEM2-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7382;WMMON2-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7383;LINDGS-MG069;;69;72;SUDESTE/CENTRO-OESTE;1
7384;ANGLB3-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7385;VALEB3-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7386;WMBCC3-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7387;VALLOU-MG345;;345;72;SUDESTE/CENTRO-OESTE;1
7388;WMJECB-MG345;;345;72;SUDESTE/CENTRO-OESTE;1
7389;WMIPT1-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7390;WMIPT2-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7391;VICOS1-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7393;CARANG-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7394;VLITAB-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7395;AGLGLD-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7396;KINROS-MG500;;500;72;SUDESTE/CENTRO-OESTE;1
7397;NERASL-MG230;;230;72;SUDESTE/CENTRO-OESTE;1
7398;SAMARC-MG345;;345;72;SUDESTE/CENTRO-OESTE;1
7399;CONFIN-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7400;SBRAGA-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7414;B.ESP2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7417;COQUER-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7419;ELOIME-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7422;GUAXU2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7423;JABOTI-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7425;L.FOR2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7427;MUZAM2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7428;N.RESE-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7431;P.MIN2-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7434;SVER-B-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7435;NLIMA1-MG138;;138;72;SUDESTE/CENTRO-OESTE;1
7436;NLIMA1-MG000;;1.1;72;SUDESTE/CENTRO-OESTE;1
7437;NLIMA1-MG034;;34;72;SUDESTE/CENTRO-OESTE;1
7438;NLIMA2-MG138;;138;72;SUDESTE/CENTRO-OESTE;1
7439;NLIMA2-MG000;;1.1;72;SUDESTE/CENTRO-OESTE;1
7440;NLIMA2-MG034;;34;72;SUDESTE/CENTRO-OESTE;1
7442;ITUTGT-MG345;;345;2;SUDESTE/CENTRO-OESTE;1
7443;CPIRAP-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7444;CPIRAP1MG034;;34.5;3;SUDESTE/CENTRO-OESTE;1
7445;CPIRAP2MG034;;34.5;3;SUDESTE/CENTRO-OESTE;1
7446;PIRAP2UFV034;;34.5;3;SUDESTE/CENTRO-OESTE;1
7447;CVAZAN-MG034;;34.5;3;SUDESTE/CENTRO-OESTE;1
7451;HBORD1UHE001;;1.3;27;SUDESTE/CENTRO-OESTE;1
7452;HBORD2UHE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7453;HBORD3UHE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7454;HBORD4UHE001;;1.3;27;SUDESTE/CENTRO-OESTE;1
7458;HBORD8UHE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7459;HBORD9UHE000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7460;PRL1--TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7461;HBORD1SIN000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7462;HBORD2SIN000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7463;HBORD3SIN000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7464;HBORD4SIN000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7468;HBORD8SIN000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7469;HBORD9SIN000;;1.3;27;SUDESTE/CENTRO-OESTE;1
7470;PRL2--TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7471;BACAXA-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7472;GBRAN2-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7473;PIRATI-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7474;LROVER-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7475;PALATI-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7476;VDP3---RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7477;VDP4---RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7478;GRADIMTAP069;;69;10;SUDESTE/CENTRO-OESTE;1
7479;GUAPIP-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7480;PMODEL-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7481;BALEGR-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7482;C.FRIO-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7483;ARRA.C-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7484;MICHE-TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7485;BUZIOS-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7486;SJARD-TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7487;ARARUA-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7488;CEDAE-TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7489;PDR---TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7490;NEVES--RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7491;CAMBUC-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7492;SSALTOPCH069;;69;10;SUDESTE/CENTRO-OESTE;1
7493;PADUA--RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7494;SFIDEL-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7495;NATIV-PCH069;;69;10;SUDESTE/CENTRO-OESTE;1
7496;TROMBE-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7497;TROMB-TAP138;;138;10;SUDESTE/CENTRO-OESTE;1
7498;NSAJUD-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7499;TIND21-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7500;TIND22-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7502;AVIEI1PCH069;;69;10;SUDESTE/CENTRO-OESTE;1
7503;AVIEI2-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7504;MARIC1-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7505;TANGUA-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7506;RBONIT-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7507;PAPUCA-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7508;CMACAC-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7509;CAJU--PCH069;;69;10;SUDESTE/CENTRO-OESTE;1
7510;SEB-EN-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7511;MARIC4-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7512;AMBEV--RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7513;ALVORE-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7514;VOTORA-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7515;MGEFC1-RJ000;;1.1;10;SUDESTE/CENTRO-OESTE;1
7516;MGEFC2-RJ000;;1.1;10;SUDESTE/CENTRO-OESTE;1
7517;MGETE1-RJ013;;13.8;10;SUDESTE/CENTRO-OESTE;1
7518;MGETE2-RJ013;;13.8;10;SUDESTE/CENTRO-OESTE;1
7519;MGEFC3-RJ000;;1.1;10;SUDESTE/CENTRO-OESTE;1
7520;MGETE3-RJ013;;13.8;10;SUDESTE/CENTRO-OESTE;1
7521;BINGEN-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7522;TAMOI2-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7523;AVI1--TAP069;;69;10;SUDESTE/CENTRO-OESTE;1
7524;AVI2--TAP069;;69;10;SUDESTE/CENTRO-OESTE;1
7525;PIR----RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7526;DEL_BR-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7527;JACUAC-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7528;TEBIG--RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7529;ITAORE-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7530;MBRVAL-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7531;MAMBUC-RJ138;;138;10;SUDESTE/CENTRO-OESTE;1
7532;MURIQU-RJ069;;69;10;SUDESTE/CENTRO-OESTE;1
7534;JBS----GO230;;230;73;SUDESTE/CENTRO-OESTE;1
7535;CHESP--GO069;;69;73;SUDESTE/CENTRO-OESTE;1
7537;LUCARB-MT138;;138;49;SUDESTE/CENTRO-OESTE;1
7538;TAPCBA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7539;DICUIA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7540;CNOVO--MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7541;JANGAD-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7542;SOR.R1-MT069;;69;46;SUDESTE/CENTRO-OESTE;1
7543;SOR.R2-MT069;;69;46;SUDESTE/CENTRO-OESTE;1
7544;SOR.CI-MT069;;69;46;SUDESTE/CENTRO-OESTE;1
7545;JUARAA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7546;QUERE--MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7547;DERNOL-MT069;;69;46;SUDESTE/CENTRO-OESTE;1
7548;BUNGE--MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7549;SANTAR-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7569;MANTOV-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7579;SONORA-MT034;;34.5;46;SUDESTE/CENTRO-OESTE;1
7581;QUIRIN-GO013;;1.3;73;SUDESTE/CENTRO-OESTE;1
7591;IM-CO1CAP500;;500;63;NORTE;4
7592;IM-CO1TCS500;;500;63;NORTE;4
7593;IM-CO2CAP500;;500;63;NORTE;4
7594;IM-CO2TCS500;;500;63;NORTE;4
7595;JBDT1--PE000;;1.1;55;NORDESTE;3
7596;JBDT1--PE013;;13.8;55;NORDESTE;3
7597;JBDT2--PE000;;1.1;55;NORDESTE;3
7598;JBDT2--PE013;;13.8;55;NORDESTE;3
7602;CANAN--SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7603;CUTRAL-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7605;LIMEI6-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7606;S.BR_T-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7607;CIMPOR-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7608;TRW_LI-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7609;OWS_CO-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7611;RVERM2BIO138;;138;30;SUDESTE/CENTRO-OESTE;1
7612;CROWN--SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7613;ALMEID-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7614;DRACE-UFV034;;138;30;SUDESTE/CENTRO-OESTE;1
7615;CPKELC-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7616;JBS-AN-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7617;SIBELC-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7618;SAB-IG-SP088;;88;30;SUDESTE/CENTRO-OESTE;1
7619;RVERM3BIO138;;138;30;SUDESTE/CENTRO-OESTE;1
7620;VOTUP3-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7627;VERALL-SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7628;BHORA--SP138;;138;6;SUDESTE/CENTRO-OESTE;1
7629;BHORA-UFV034;;34.5;30;SUDESTE/CENTRO-OESTE;1
7630;AVERM-UFV034;;34.5;30;SUDESTE/CENTRO-OESTE;1
7631;OE-ELK-SP088;;88;30;SUDESTE/CENTRO-OESTE;1
7634;AGVFV--SP138;;138;30;SUDESTE/CENTRO-OESTE;1
7635;AGVFV--SP034;;34.5;30;SUDESTE/CENTRO-OESTE;1
7636;BHORA--SP034;;34.5;30;SUDESTE/CENTRO-OESTE;1
7679;T1RSUL-SP138;;138;7;SUDESTE/CENTRO-OESTE;1
7680;T2RSUL-SP138;;138;7;SUDESTE/CENTRO-OESTE;1
7682;GUARA1-2O013;;13.8;7;SUDESTE/CENTRO-OESTE;1
7683;VERTENTE-138;;138;7;SUDESTE/CENTRO-OESTE;1
7684;VERTENTE-013;;13.8;7;SUDESTE/CENTRO-OESTE;1
7689;US.MOCOCA013;;13.4;6;SUDESTE/CENTRO-OESTE;1
7690;US.MOCOCA138;;138;6;SUDESTE/CENTRO-OESTE;1
7695;CHAPAD-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7696;ITAQUE-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7697;PTINGA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7698;B.RIO--MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7699;SJRCLA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7700;JUINA--MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7701;IPIRAN-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7702;PARAIT-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7703;NMONTE-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7704;DIAMAN-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7705;BRASNO-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7706;N.UBIR-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7707;COMODO-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7708;V.RICA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7709;ABOAVI-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7710;CONFRE-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7711;TAPURA-MT138;;138;46;SUDESTE/CENTRO-OESTE;1
7712;MC2TAP-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7713;LAFARG-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7714;ALPARG-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7715;COTEMI-MG138;;138;3;SUDESTE/CENTRO-OESTE;1
7728;TAUBA2-SP500;;500;5;SUDESTE/CENTRO-OESTE;1
7729;P.CAL2-MG345;;345;1;SUDESTE/CENTRO-OESTE;1
7735;SINOA2-MT000;;1.1;49;SUDESTE/CENTRO-OESTE;1
7736;SINOA2-MT013;;13.8;49;SUDESTE/CENTRO-OESTE;1
7744;P.PR02-SP138;;138;6;SUDESTE/CENTRO-OESTE;1
8007;DELT3A-MA138;;138;58;NORTE;4
8008;DELT3A-MA034;;34.5;58;NORTE;4
8009;DELT3B-MA034;;34.5;58;NORTE;4
8010;DELT3C-MA034;;34.5;58;NORTE;4
8011;DELTA6-MA138;;138;58;NORTE;4
8012;DELT6A-MA034;;34.5;58;NORTE;4
8013;DELT3BEOL036;;34.5;58;NORTE;4
8014;DELT3CEOL036;;34.5;58;NORTE;4
8015;DELTA5EOL010;;34.5;58;NORTE;4
8016;SOLFUT-CE069;;69;56;NORDESTE;3
8017;SOLFUT-CE034;;34.5;56;NORDESTE;3
8018;ANG.PE-PE069;;69;55;NORDESTE;3
8019;ANG.AL-PE069;;69;55;NORDESTE;3
8020;GNN.PE-PE069;;69;55;NORDESTE;3
8021;GNN.BO-PE069;;69;55;NORDESTE;3
8022;GNN.PB-PE069;;69;55;NORDESTE;3
